original_id,conv_id,input_text,intent,entities,action_1,policy_1,bot_text,cv_outputs,Unnamed: 9,x,y,z,combine_text,kmeans_cluster,gm_cluster,hc_cluster,short_input_texts,short_bot_texts,short_entities
83.1,60,"Mình mún mua bộ voi này
Mà phí ship shoppe tới 300k
Mắc quá b
:((",handover_to_inbox,['price:300k'],action_handover_to_inbox,,,,,7.4587994,-20.838781,-10.739414,"Mình mún mua bộ voi này
Mà phí ship shoppe tới 300k
Mắc quá b
:((",2,2,1,"Mình mún mua bộ voi này
Mà phí ship shoppe tới 300-<br>",nan,['price:300k']
83.2,61,bạn ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,19.539614,79.2577,47.326317,bạn ơi,6,6,7,bạn ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
83.2,61,https://scontent.xx.fbcdn.net/v/t1.15752-9/91189736_2657083197752531_2978518111348588544_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=wn0qcXdkJ20AX8SmfaB&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=9071fd4b91cbc296bd63cc7dc7c0c2b9&oe=5EA452A3,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91189736_2657083197752531_2978518111348588544_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=wn0qcXdkJ20AX8SmfaB&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=9071fd4b91cbc296bd63cc7dc7c0c2b9&oe=5EA452A3']""]",action_handle_send_link_only,,"Bạn đang tìm kiếm thông tin gì ạ?
","[{'object_type': '', 'product_id': '1413', 'product_name': 'Voi thả bóng tập đứng có đèn nhạc Bkids Infantino'}]",,-52.28242,-45.635284,-56.63254,https://scontent.xx.fbcdn.net/v/t1.15752-9/91189736_2657083197752531_2978518111348588544_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=wn0qcXdkJ20AX8SmfaB&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=9071fd4b91cbc296bd63cc7dc7c0c2b9&oe=5EA452A3,1,4,0,url,"Bạn đang tìm kiếm thông tin gì ạ?
",url
83.2,61,Bộ này còn k ạ,query_knowledge_base,['mention:bộ này'],action_query_babe_kb,,"Sản phẩm Voi thả bóng tập đứng có đèn nhạc Bkids Infantino hiện có giá 1.160.000 (Giá gốc: 1.298.000).
<Show card>",,,34.12376,14.372458,-66.79272,Bộ này còn k ạ,7,0,4,Bộ này còn k ạ,Sản phẩm Voi thả bóng tập đứng có đèn nhạc Bkids I-<br> nfantino hiện có giá 1.160.000 (Giá gốc: 1.298.000-<br>,['mention:bộ này']
84.1,62,shop ơi,greet,[],utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-13.319609,30.61522,105.871216,shop ơi,4,6,3,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",[]
84.1,62,Cho mình hỏi bên bạn có máy hút sữa Avent hoa tuyết không ạ?,query_knowledge_base,"['object_type:may_hut_sua', 'brand:avent']",action_query_babe_kb,,"Sản phẩm Máy hút sữa điện đôi Avent Snow (Chính hãng - Cty Vạn An) hãng sản xuất Avent hiện shop đang có giá: *4,990,000 VND (giá gốc 6,950,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",,,-20.289616,-15.812521,-19.915121,Cho mình hỏi bên bạn có máy hút sữa Avent hoa tuyết không ạ?,3,1,2,Cho mình hỏi bên bạn có máy hút sữa Avent hoa tuyế-<br>,"Sản phẩm Máy hút sữa điện đôi Avent Snow (Chính hã-<br> ng - Cty Vạn An) hãng sản xuất Avent hiện shop đan-<br> g có giá: *4,990,000 VND (giá gốc 6,950,000 VND)*.-<br>","['object_type:may_hut_sua', 'brand:avent']"
84.1,62,ok shop,agree,,utter_agree,,Dạ!,,,-40.06042,-43.507,-87.7919,ok shop,1,4,2,ok shop,Dạ!,nan
85.0,63,shop ơi,greet,[],utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-20.53862,33.78629,92.22642,shop ơi,4,6,3,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",[]
85.0,63,https://scontent.xx.fbcdn.net/v/t1.15752-9/90958526_844348296084999_5556829233025646592_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=nKnFFBK9x4kAX8KAC9k&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=aead6e9f0b6ca0e8cf7d7446022ad8a7&oe=5EA4C715,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/90958526_844348296084999_5556829233025646592_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=nKnFFBK9x4kAX8KAC9k&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=aead6e9f0b6ca0e8cf7d7446022ad8a7&oe=5EA4C715']""]",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'may_hut_sua', 'product_id': '', 'product_name': '', 'score': '0.98134893'}]",,56.66301,-1.1259007,70.7024,https://scontent.xx.fbcdn.net/v/t1.15752-9/90958526_844348296084999_5556829233025646592_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=nKnFFBK9x4kAX8KAC9k&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=aead6e9f0b6ca0e8cf7d7446022ad8a7&oe=5EA4C715,4,6,3,url,Bạn đang tìm kiếm thông tin gì ạ?,url
85.0,63,Bên mình có medela freestyle like new k ak,query_knowledge_base,['brand:medela freestyle'],action_query_babe_kb,,"Shop không có máy hút sữa thương hiệu Medela, mời bạn tham khảo các sản phẩm máy hút sữa hiện có tại shop nhé:
<Show card list máy hút sữa đang có>",,,-34.260197,-40.8499,5.1888347,Bên mình có medela freestyle like new k ak,3,1,0,Bên mình có medela freestyle like new k ak,"Shop không có máy hút sữa thương hiệu Medela, mời -<br> bạn tham khảo các sản phẩm máy hút sữa hiện có tại-<br>",['brand:medela freestyle']
85.0,63,Ok shop,agree,,utter_agree,,Dạ vâng ạ!,,,-60.63024,17.463718,70.9502,Ok shop,0,6,6,Ok shop,Dạ vâng ạ!,nan
86.0,64,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-17.453367,33.15633,65.257935,shop ơi,4,6,3,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
86.0,64,https://scontent.xx.fbcdn.net/v/t1.15752-9/91397331_873232633088393_7516530623012405248_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=7L9qejTvUzsAX9A87Nc&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=5a5f3a23fc9f73f05af3323e7e4d10c9&oe=5EA44E0F,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91397331_873232633088393_7516530623012405248_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=7L9qejTvUzsAX9A87Nc&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=5a5f3a23fc9f73f05af3323e7e4d10c9&oe=5EA44E0F']""]",action_handle_send_link_only,,"Bạn đang tìm kiếm thông tin gì ạ?
","[{'object_type': 'xe_choi_chan', 'product_id': '', 'product_name': '', 'score': '0.93840575'}]",,36.7063,-0.6035943,74.06241,https://scontent.xx.fbcdn.net/v/t1.15752-9/91397331_873232633088393_7516530623012405248_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=7L9qejTvUzsAX9A87Nc&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=5a5f3a23fc9f73f05af3323e7e4d10c9&oe=5EA44E0F,4,6,3,url,"Bạn đang tìm kiếm thông tin gì ạ?
",url
86.0,64,Mẫu này giá bn ah,query_knowledge_base,"['mention:mẫu này', 'attribute:price']",action_query_babe_kb,,"Món đồ bạn cần tìm có phải là:
<Xe chòi chân> <Xe đẩy> <Không đúng!>",,,42.26902,-53.958496,-25.769724,Mẫu này giá bn ah,2,2,0,Mẫu này giá bn ah,"Món đồ bạn cần tìm có phải là:
<Xe chòi chân> <Xe -<br>","['mention:mẫu này', 'attribute:price']"
86.0,64,"/agree{""object_type"": ""xe_choi_chan""}",confirm_object_type,,action_query_babe_kb,,"Sản phẩm  Xe Chòi Chân  hiện shop đang có giá: 499,000 VND (giá gốc 800,000 VND), 580,000 VND (giá gốc 800,000 VND), 699,000 VND (giá gốc 998,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show card>",,,-44.463364,-12.539218,-29.234453,/agree{object_type: xe_choi_chan},3,1,2,"/agree{""object_type"": ""xe_choi_chan""}","Sản phẩm  Xe Chòi Chân  hiện shop đang có giá: 499-<br> ,000 VND (giá gốc 800,000 VND), 580,000 VND (giá g-<br> ốc 800,000 VND), 699,000 VND (giá gốc 998,000 VND)-<br> .
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show card-<br>",nan
86.0,64,"ok shop, cho mình lấy cái xe Luddy",make_order,"['object_type:xe_choi_chan','brand:Luddy']",action_make_order,,"Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>
<Các thông tin đã thu thập đc thì tự điền luôn, khách k phải điền nữa>",,,55.439354,-10.603186,-26.586954,"ok shop, cho mình lấy cái xe Luddy",2,2,1,"ok shop, cho mình lấy cái xe Luddy","Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặ-<br> t hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hà-<br> ng: có tên sản phẩm, cho khách tùy chọn số lượng, -<br> màu sắc...>
<Các thông tin đã thu thập đc thì tự đ-<br>","['object_type:xe_choi_chan','brand:Luddy']"
87.0,65,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,0.087383136,40.20152,102.497215,shop ơi,4,6,3,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
87.0,65,Có ship hàng qua Nguyễn Tuân k shop,ask_ship,"['ship:ship', 'location:Nguyễn Tuân']",utter_ship,,"Shop giao hàng toàn quốc, khách hàng có thể chuyển khoản trước hoặc chọn hình thức thanh toán khi nhận hàng ạ!",,,-27.20471,-46.294563,-14.5147,Có ship hàng qua Nguyễn Tuân k shop,3,1,2,Có ship hàng qua Nguyễn Tuân k shop,"Shop giao hàng toàn quốc, khách hàng có thể chuyển-<br>  khoản trước hoặc chọn hình thức thanh toán khi nh-<br>","['ship:ship', 'location:Nguyễn Tuân']"
87.0,65,vậy ship luôn cho mình Xe chòi chân có bàn đạp cao cấp Motion màu đỏ nhé,make_order,"['ship:ship', 'object_type:xe_choi_chan', 'brand:Motion', 'color:đỏ'",action_make_order,,"Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>
<Các thông tin đã thu thập đc thì tự điền luôn, khách k phải điền nữa>",,,22.49268,-31.703247,25.383417,vậy ship luôn cho mình Xe chòi chân có bàn đạp cao cấp Motion màu đỏ nhé,5,7,0,vậy ship luôn cho mình Xe chòi chân có bàn đạp cao-<br>,"Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặ-<br> t hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hà-<br> ng: có tên sản phẩm, cho khách tùy chọn số lượng, -<br> màu sắc...>
<Các thông tin đã thu thập đc thì tự đ-<br>","['ship:ship', 'object_type:xe_choi_chan', 'brand:Motion', 'color:đỏ'"
89.1,66,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-0.78438026,24.321972,81.61601,shop ơi,4,6,3,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
89.1,66,https://scontent.xx.fbcdn.net/v/t1.15752-9/91237420_573063973314379_5752083759176351744_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=awAgMEF9UTYAX-Q_cFX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fbfffeefdee0fcd2f0dd6ed4ea38d8e6&oe=5EA3382F,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91237420_573063973314379_5752083759176351744_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=awAgMEF9UTYAX-Q_cFX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fbfffeefdee0fcd2f0dd6ed4ea38d8e6&oe=5EA3382F']""]",action_handle_send_link_only,,"Bạn đang tìm kiếm thông tin gì ạ?
","[{'object_type': 'quay', 'product_id': '', 'product_name': '', 'score': '0.99862736'}]",,-76.187004,-37.94614,-9.377546,https://scontent.xx.fbcdn.net/v/t1.15752-9/91237420_573063973314379_5752083759176351744_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=awAgMEF9UTYAX-Q_cFX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fbfffeefdee0fcd2f0dd6ed4ea38d8e6&oe=5EA3382F,3,1,0,url,"Bạn đang tìm kiếm thông tin gì ạ?
",url
89.1,66,Gia bao Nhiu shop,query_knowledge_base,['attribute:price'],action_query_babe_kb,,"Sản phẩm  COMBO HOLLA LIÊN HOÀN 2020 có giá 4.100.000 (Giá gốc: 5.000.000).
<Show card>",,,-21.834698,67.41026,9.000912,Gia bao Nhiu shop,6,5,7,Gia bao Nhiu shop,Sản phẩm  COMBO HOLLA LIÊN HOÀN 2020 có giá 4.100.-<br>,['attribute:price']
89.1,66,ok shop,agree,,utter_agree,,Vâng ạ!,,,-20.054026,-54.109383,-72.34712,ok shop,1,4,2,ok shop,Vâng ạ!,nan
89.2,67,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,8.090391,31.228952,91.25319,shop ơi,4,6,3,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
89.2,67,https://scontent.xx.fbcdn.net/v/t1.15752-9/91237420_573063973314379_5752083759176351744_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=awAgMEF9UTYAX-Q_cFX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fbfffeefdee0fcd2f0dd6ed4ea38d8e6&oe=5EA3382F,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91237420_573063973314379_5752083759176351744_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=awAgMEF9UTYAX-Q_cFX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fbfffeefdee0fcd2f0dd6ed4ea38d8e6&oe=5EA3382F']""]",action_handle_send_link_only,,"Bạn đang tìm kiếm thông tin gì ạ?
","[{'object_type': 'quay', 'product_id': '', 'product_name': '', 'score': '0.99862736'}]",,-70.44978,-34.980133,-3.663525,https://scontent.xx.fbcdn.net/v/t1.15752-9/91237420_573063973314379_5752083759176351744_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=awAgMEF9UTYAX-Q_cFX&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fbfffeefdee0fcd2f0dd6ed4ea38d8e6&oe=5EA3382F,3,1,0,url,"Bạn đang tìm kiếm thông tin gì ạ?
",url
89.2,67,Gia bao Nhiu shop,query_knowledge_base,['attribute:price'],action_query_babe_kb,,"Sản phẩm  COMBO HOLLA LIÊN HOÀN 2020 có giá 4.100.000 (Giá gốc: 5.000.000).
<Show card>",,,-27.470684,60.271904,7.989635,Gia bao Nhiu shop,6,5,7,Gia bao Nhiu shop,Sản phẩm  COMBO HOLLA LIÊN HOÀN 2020 có giá 4.100.-<br>,['attribute:price']
89.2,67,có những màu gì bạn nhỉ?,query_knowledge_base,['attribute:color'],action_query_babe_kb,,"Sản phẩm  COMBO HOLLA LIÊN HOÀN 2020 có màu: Xanh và Cam ạ!
<Show card>",,,-3.70927,40.78391,39.519814,có những màu gì bạn nhỉ?,6,6,1,có những màu gì bạn nhỉ?,Sản phẩm  COMBO HOLLA LIÊN HOÀN 2020 có màu: Xanh -<br>,['attribute:color']
89.2,67,"ok shop, để mình xem thêm chút nhé!",agree & check_more,['check_more:xem thêm'],utter_agree,,Dạ vâng ạ!,,,35.137085,-12.49912,-0.7157402,"ok shop, để mình xem thêm chút nhé!",2,2,1,"ok shop, để mình xem thêm chút nhé!",Dạ vâng ạ!,['check_more:xem thêm']
90.1,68,alo shop,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-45.076138,7.9870353,-85.869835,alo shop,1,4,2,alo shop,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
90.1,68,https://scontent.xx.fbcdn.net/v/t1.15752-9/91179254_522333818714923_2603681931581194240_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=vIHq163ac_kAX-MHxt8&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=19368d98471da439001ddf5dc8cab52d&oe=5EA2F89D,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91179254_522333818714923_2603681931581194240_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=vIHq163ac_kAX-MHxt8&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=19368d98471da439001ddf5dc8cab52d&oe=5EA2F89D']""]",action_handle_send_link_only,,"Bạn đang tìm kiếm thông tin gì ạ?
","[{'object_type': 'xe_tap_di', 'product_id': '', 'product_name': '', 'score': '0.9987452'}]",,-17.362038,67.73275,78.85548,https://scontent.xx.fbcdn.net/v/t1.15752-9/91179254_522333818714923_2603681931581194240_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=vIHq163ac_kAX-MHxt8&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=19368d98471da439001ddf5dc8cab52d&oe=5EA2F89D,4,6,7,url,"Bạn đang tìm kiếm thông tin gì ạ?
",url
90.1,68,Mình muón mua xe này,query_knowledge_base,"['object_type:xe', 'mention:này']",action_query_babe_kb,,"Sản phẩm Xe tập đi cao cấp Tommorrow Sky - CHÍNH HÃNG có giá 449.000 (Giá gốc: 850.000).
<Show card sản phẩm>",,,4.451688,-68.250786,-57.832214,Mình muón mua xe này,1,4,0,Mình muón mua xe này,"Sản phẩm Xe tập đi cao cấp Tommorrow Sky - CHÍNH H-<br> ÃNG có giá 449.000 (Giá gốc: 850.000).
<Show card -<br>","['object_type:xe', 'mention:này']"
90.1,68,"Shop ship luôn hàng k nhỉ
Mình Bắc Từ Liêm, HN",make_order,[],action_make_order,,"Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>
<Các thông tin đã thu thập đc thì tự điền luôn, khách k phải điền nữa>",,,18.576168,-41.801315,6.918637,"Shop ship luôn hàng k nhỉ
Mình Bắc Từ Liêm, HN",5,7,0,"Shop ship luôn hàng k nhỉ
Mình Bắc Từ Liêm, HN","Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặ-<br> t hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hà-<br> ng: có tên sản phẩm, cho khách tùy chọn số lượng, -<br> màu sắc...>
<Các thông tin đã thu thập đc thì tự đ-<br>",[]
90.2,69,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-27.07571,37.89251,105.705086,shop ơi,4,6,3,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
90.2,69,https://scontent.xx.fbcdn.net/v/t1.15752-9/91179254_522333818714923_2603681931581194240_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=vIHq163ac_kAX-MHxt8&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=19368d98471da439001ddf5dc8cab52d&oe=5EA2F89D,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91179254_522333818714923_2603681931581194240_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=vIHq163ac_kAX-MHxt8&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=19368d98471da439001ddf5dc8cab52d&oe=5EA2F89D']""]",action_handle_send_link_only,,"Bạn đang tìm kiếm thông tin gì ạ?
","[{'object_type': 'xe_tap_di', 'product_id': '', 'product_name': '', 'score': '0.9987452'}]",,-14.796317,67.802345,89.26713,https://scontent.xx.fbcdn.net/v/t1.15752-9/91179254_522333818714923_2603681931581194240_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=vIHq163ac_kAX-MHxt8&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=19368d98471da439001ddf5dc8cab52d&oe=5EA2F89D,4,6,7,url,"Bạn đang tìm kiếm thông tin gì ạ?
",url
,69,Mình muón mua xe này,query_knowledge_base,"['object_type:xe', 'mention:này']",action_query_babe_kb,,"Sản phẩm Xe tập đi cao cấp Tommorrow Sky - CHÍNH HÃNG có giá 449.000 (Giá gốc: 850.000).
<Show card sản phẩm>",,,-1.0749218,-59.935036,-55.415573,Mình muón mua xe này,1,4,0,Mình muón mua xe này,"Sản phẩm Xe tập đi cao cấp Tommorrow Sky - CHÍNH H-<br> ÃNG có giá 449.000 (Giá gốc: 850.000).
<Show card -<br>","['object_type:xe', 'mention:này']"
90.2,69,Bé nhà mình 8 tháng đã dùng được chưa shop nhỉ?,query_knowledge_base,['age_of_use:bé nhà mình 8 tháng'],action_query_babe_kb,,Xe tập đi cao cấp Tommorrow Sky - CHÍNH HÃNG có độ tuổi sử dụng từ: 0 - 36 tháng ạ.,,,-61.644226,-8.367804,-21.439514,Bé nhà mình 8 tháng đã dùng được chưa shop nhỉ?,0,1,2,Bé nhà mình 8 tháng đã dùng được chưa shop nhỉ?,Xe tập đi cao cấp Tommorrow Sky - CHÍNH HÃNG có độ-<br>,['age_of_use:bé nhà mình 8 tháng']
90.2,69,ok shop,agree,,utter_agree,,Vâng ạ!,,,-31.060123,-41.29066,-73.50726,ok shop,1,4,2,ok shop,Vâng ạ!,nan
90.2,69,"Mình vừa đặt trên shopee rồi nhé shop, giao hàng giúp mình nha!",handover_to_inbox,['attribute:link'],action_handover_to_inbox,,,,,27.222025,-6.4438663,-10.8073225,"Mình vừa đặt trên shopee rồi nhé shop, giao hàng giúp mình nha!",2,2,1,"Mình vừa đặt trên shopee rồi nhé shop, giao hàng g-<br>",nan,['attribute:link']
91.0,70,shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,-23.322401,47.071335,70.824234,shop ơi,4,6,3,shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
