original_id,conv_id,input_text,intent,entities,action_1,policy_1,bot_text,cv_outputs,Unnamed: 9,x,y,combine_text,cluster,short_input_texts,short_bot_texts,short_entities
71.0,47,"Chào shop
Mình quan tâm tới các sp này
https://scontent.xx.fbcdn.net/v/t1.15752-9/91466198_244084896638357_7080438687661555712_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=wyoTyMF_RSAAX9EbI1K&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=8d9617825e55509c74ce414b631e8d2e&oe=5EA469BA
https://scontent.xx.fbcdn.net/v/t1.15752-9/91129214_149488453070304_6848237731844194304_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=tMwYM6FZaVgAX_t9wGA&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=c169a5f865873b3923ef31fb69aea543&oe=5EA66692
https://scontent.xx.fbcdn.net/v/t1.15752-9/91613067_640564659835802_8379030837110243328_n.jpg?_nc_cat=109&_nc_sid=b96e70&_nc_ohc=xYnCKgjShPcAX-8TQ54&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7e1dcf9d72a2a4ba315f7a04a51fd287&oe=5EA4BE04
https://scontent.xx.fbcdn.net/v/t1.15752-9/91721715_152379149397342_2808027185510612992_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=l2cBoqQ6R1cAX-2E99z&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=410bcc1db19f63270645d1e28ee6726e&oe=5EA7D330
Bạn báo giá nhé
Bé nhà mình 2tuổi","greet
query_knowledge_base","[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91721715_152379149397342_2808027185510612992_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=l2cBoqQ6R1cAX-2E99z&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=410bcc1db19f63270645d1e28ee6726e&oe=5EA7D330', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/91129214_149488453070304_6848237731844194304_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=tMwYM6FZaVgAX_t9wGA&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=c169a5f865873b3923ef31fb69aea543&oe=5EA66692', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/91466198_244084896638357_7080438687661555712_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=wyoTyMF_RSAAX9EbI1K&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=8d9617825e55509c74ce414b631e8d2e&oe=5EA469BA', 'https://scontent.xx.fbcdn.net/v/t1.15752-9/91613067_640564659835802_8379030837110243328_n.jpg?_nc_cat=109&_nc_sid=b96e70&_nc_ohc=xYnCKgjShPcAX-8TQ54&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7e1dcf9d72a2a4ba315f7a04a51fd287&oe=5EA4BE04']"", 'size:https://scontent.xx.fbcdn.net/v/t1.15752-9/91613067_640564659835802_8379030837110243328_n.jpg?_nc_cat=109&_nc_sid=b96e70&_nc_ohc=xYnCKgjShPcAX-8TQ54&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7e1dcf9d72a2a4ba315f7a04a51fd287&oe=5EA4BE04 https://scontent.xx.fbcdn.net/v/t1.15752-9/91721715_152379149397342_2808027185510612992_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=l2cBoqQ6R1cAX-2E99z&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=410bcc1db19f63270645d1e28ee6726e&oe=5EA7D330', 'attribute:price']",action_query_babe_kb,,"Mời bạn tham khảo các sản phẩm:
<Show 4 cards tương ứng 4 sản phẩm gửi ảnh>
<Kỳ vọng gửi đi đc cả 4 ảnh, CV đọc 4 ảnh và trả về chuẩn 4 card>","[{'object_type': '', 'product_id': '2414', 'product_name': 'Thú bông bập bênh phát nhạc cao cấp Tiny Love ( Mỹ )', 'score': '0.9952905741257961'}, {'object_type': 'xe_day', 'product_id': '', 'product_name': '', 'score': '0.9973067'}, {'object_type': 'quay', 'product_id': '', 'product_name': '', 'score': '0.99491924'}, {'object_type': 'xe_choi_chan', 'product_id': '', 'product_name': '', 'score': '0.9390086'}]",,20.297825,12.533483,"Chào shop
Mình quan tâm tới các sp này
https://scontent.xx.fbcdn.net/v/t1.15752-9/91466198_244084896638357_7080438687661555712_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=wyoTyMF_RSAAX9EbI1K&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=8d9617825e55509c74ce414b631e8d2e&oe=5EA469BA
https://scontent.xx.fbcdn.net/v/t1.15752-9/91129214_149488453070304_6848237731844194304_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=tMwYM6FZaVgAX_t9wGA&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=c169a5f865873b3923ef31fb69aea543&oe=5EA66692
https://scontent.xx.fbcdn.net/v/t1.15752-9/91613067_640564659835802_8379030837110243328_n.jpg?_nc_cat=109&_nc_sid=b96e70&_nc_ohc=xYnCKgjShPcAX-8TQ54&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7e1dcf9d72a2a4ba315f7a04a51fd287&oe=5EA4BE04
https://scontent.xx.fbcdn.net/v/t1.15752-9/91721715_152379149397342_2808027185510612992_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=l2cBoqQ6R1cAX-2E99z&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=410bcc1db19f63270645d1e28ee6726e&oe=5EA7D330
Bạn báo giá nhé
Bé nhà mình 2tuổi greet
query_knowledge_base url:https://scontent.xx.fbcdn.net/v/t1.15752-9/91721715_152379149397342_2808027185510612992_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=l2cBoqQ6R1cAX-2E99z&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=410bcc1db19f63270645d1e28ee6726e&oe=5EA7D330, https://scontent.xx.fbcdn.net/v/t1.15752-9/91129214_149488453070304_6848237731844194304_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=tMwYM6FZaVgAX_t9wGA&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=c169a5f865873b3923ef31fb69aea543&oe=5EA66692, https://scontent.xx.fbcdn.net/v/t1.15752-9/91466198_244084896638357_7080438687661555712_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=wyoTyMF_RSAAX9EbI1K&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=8d9617825e55509c74ce414b631e8d2e&oe=5EA469BA, https://scontent.xx.fbcdn.net/v/t1.15752-9/91613067_640564659835802_8379030837110243328_n.jpg?_nc_cat=109&_nc_sid=b96e70&_nc_ohc=xYnCKgjShPcAX-8TQ54&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7e1dcf9d72a2a4ba315f7a04a51fd287&oe=5EA4BE04, size:https://scontent.xx.fbcdn.net/v/t1.15752-9/91613067_640564659835802_8379030837110243328_n.jpg?_nc_cat=109&_nc_sid=b96e70&_nc_ohc=xYnCKgjShPcAX-8TQ54&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7e1dcf9d72a2a4ba315f7a04a51fd287&oe=5EA4BE04 https://scontent.xx.fbcdn.net/v/t1.15752-9/91721715_152379149397342_2808027185510612992_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=l2cBoqQ6R1cAX-2E99z&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=410bcc1db19f63270645d1e28ee6726e&oe=5EA7D330, attribute:price action_query_babe_kb Mời bạn tham khảo các sản phẩm:
<Show 4 cards tương ứng 4 sản phẩm gửi ảnh>
<Kỳ vọng gửi đi đc cả 4 ảnh, CV đọc 4 ảnh và trả về chuẩn 4 card> Chào shop
Mình quan tâm tới các sp này
https://scontent.xx.fbcdn.net/v/t1.15752-9/91466198_244084896638357_7080438687661555712_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=wyoTyMF_RSAAX9EbI1K&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=8d9617825e55509c74ce414b631e8d2e&oe=5EA469BA
https://scontent.xx.fbcdn.net/v/t1.15752-9/91129214_149488453070304_6848237731844194304_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=tMwYM6FZaVgAX_t9wGA&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=c169a5f865873b3923ef31fb69aea543&oe=5EA66692
https://scontent.xx.fbcdn.net/v/t1.15752-9/91613067_640564659835802_8379030837110243328_n.jpg?_nc_cat=109&_nc_sid=b96e70&_nc_ohc=xYnCKgjShPcAX-8TQ54&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=7e1dcf9d72a2a4ba315f7a04a51fd287&oe=5EA4BE04
https://scontent.xx.fbcdn.net/v/t1.15752-9/91721715_152379149397342_2808027185510612992_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=l2cBoqQ6R1cAX-2E99z&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=410bcc1db19f63270645d1e28ee6726e&oe=5EA7D330
Bạn báo giá nhé
Bé nhà mình 2tuổi",4,url,"Mời bạn tham khảo các sản phẩm:
<Show 4 cards tươn-<br> g ứng 4 sản phẩm gửi ảnh>
<Kỳ vọng gửi đi đc cả 4 -<br>",url
72.0,48,https://scontent.xx.fbcdn.net/v/t1.15752-9/91116566_291171825206315_2457738113934426112_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_oc=AQl0eJdwRKLYDOTb3-7GEEopWEg73tj53KuP5VxJRcvtdD9rcM6ZrFogw5sbRM9s7R-eYHilgr7XsDCjxJ5VauHq&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=21cbaa7a85cf4cbf2e946bbc78f7ca73&oe=5EA6F7BA,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91116566_291171825206315_2457738113934426112_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_oc=AQl0eJdwRKLYDOTb3-7GEEopWEg73tj53KuP5VxJRcvtdD9rcM6ZrFogw5sbRM9s7R-eYHilgr7XsDCjxJ5VauHq&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=21cbaa7a85cf4cbf2e946bbc78f7ca73&oe=5EA6F7BA']"", 'brand:https://scontent.xx.fbcdn.net/v/t1.15752-9/91116566_291171825206315_2457738113934426112_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_oc=AQl0eJdwRKLYDOTb3-7GEEopWEg73tj53KuP5VxJRcvtdD9rcM6ZrFogw5sbRM9s7R-eYHilgr7XsDCjxJ5VauHq&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=21cbaa7a85cf4cbf2e946bbc78f7ca73&oe=5EA6F7BA']",action_handle_send_link_only,,Bạn đang tìm kiếm thông tin gì ạ?,"[{'object_type': 'Be_boi', 'product_id': '1424', 'product_name': 'Bể dựng thành cao Doctor Dolphin', 'score': '0.9853657155073997'}]",,-5.7880163,52.60822,"https://scontent.xx.fbcdn.net/v/t1.15752-9/91116566_291171825206315_2457738113934426112_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_oc=AQl0eJdwRKLYDOTb3-7GEEopWEg73tj53KuP5VxJRcvtdD9rcM6ZrFogw5sbRM9s7R-eYHilgr7XsDCjxJ5VauHq&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=21cbaa7a85cf4cbf2e946bbc78f7ca73&oe=5EA6F7BA send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/91116566_291171825206315_2457738113934426112_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_oc=AQl0eJdwRKLYDOTb3-7GEEopWEg73tj53KuP5VxJRcvtdD9rcM6ZrFogw5sbRM9s7R-eYHilgr7XsDCjxJ5VauHq&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=21cbaa7a85cf4cbf2e946bbc78f7ca73&oe=5EA6F7BA, brand:https://scontent.xx.fbcdn.net/v/t1.15752-9/91116566_291171825206315_2457738113934426112_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_oc=AQl0eJdwRKLYDOTb3-7GEEopWEg73tj53KuP5VxJRcvtdD9rcM6ZrFogw5sbRM9s7R-eYHilgr7XsDCjxJ5VauHq&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=21cbaa7a85cf4cbf2e946bbc78f7ca73&oe=5EA6F7BA action_handle_send_link_only Bạn đang tìm kiếm thông tin gì ạ? https://scontent.xx.fbcdn.net/v/t1.15752-9/91116566_291171825206315_2457738113934426112_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_oc=AQl0eJdwRKLYDOTb3-7GEEopWEg73tj53KuP5VxJRcvtdD9rcM6ZrFogw5sbRM9s7R-eYHilgr7XsDCjxJ5VauHq&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=21cbaa7a85cf4cbf2e946bbc78f7ca73&oe=5EA6F7BA",0,url,Bạn đang tìm kiếm thông tin gì ạ?,url
72.0,48,Shop còn bộ này k ạ,query_knowledge_base,['mention:bộ này'],action_query_babe_kb,,"Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!
<Show card Bể dựng thành cao Doctor Dolphin>",,,-23.667612,-9.4169655,"Shop còn bộ này k ạ query_knowledge_base mention:bộ này action_query_babe_kb Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!
<Show card Bể dựng thành cao Doctor Dolphin> Shop còn bộ này k ạ",3,Shop còn bộ này k ạ,Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé-<br>,['mention:bộ này']
72.0,48,"<Đặt hàng>
(trên card cuối show thêm nút đặt hàng)",make_order,,action_make_order,,"Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>",,,9.998954,6.2629657,"<Đặt hàng>
(trên card cuối show thêm nút đặt hàng) make_order nan action_make_order Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...> <Đặt hàng>
(trên card cuối show thêm nút đặt hàng)",1,"<Đặt hàng>
(trên card cuối show thêm nút đặt hàng)","Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặ-<br> t hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hà-<br> ng: có tên sản phẩm, cho khách tùy chọn số lượng, -<br>",nan
74.1,49,alo shop ơi,greet,[],utter_greet,,"Chào bạn, mình là ...",,,6.8917418,-42.89967,"alo shop ơi greet  utter_greet Chào bạn, mình là ... alo shop ơi",2,alo shop ơi,"Chào bạn, mình là ...",[]
74.1,49,"https://www.facebook.com/shopgauvabingo/photos/pcb.2425056854471305/2425056784471312/?type=3&theater
con xe này giá bn à shop",send_link,"[""url:['https://www.facebook.com/shopgauvabingo/photos/pcb.2425056854471305/2425056784471312/?type=3&theater']"", 'mention:này', 'attribute:price']",action_handle_send_link_only,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)
<Show 5 cards sản phẩm>",,,-7.101159,-8.432839,"https://www.facebook.com/shopgauvabingo/photos/pcb.2425056854471305/2425056784471312/?type=3&theater
con xe này giá bn à shop send_link url:https://www.facebook.com/shopgauvabingo/photos/pcb.2425056854471305/2425056784471312/?type=3&theater, mention:này, attribute:price action_handle_send_link_only Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)
<Show 5 cards sản phẩm> https://www.facebook.com/shopgauvabingo/photos/pcb.2425056854471305/2425056784471312/?type=3&theater
con xe này giá bn à shop",5,https://www.facebook.com/shopgauvabingo/photos/pcb-<br> .2425056854471305/2425056784471312/?type=3&theater-<br>,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dư-<br> ới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)
<Sh-<br>","[""url:['https://www.facebook.com/shopgauvabingo/photos/pcb.2425056854471305/2425056784471312/?type=3&theater']"", 'mention:này', 'attribute:price']"
74.1,49,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/3103025341"", ""product_id"": ""https://shopee.vn/product/36371562/3103025341""}",query_knowledge_base,"['url:https://shopee.vn/product/36371562/3103025341', 'product_id:https://shopee.vn/product/36371562/3103025341']",action_query_babe_kb,,"Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe đạp  hiện shop đang có giá: 2,650,000 VND (giá gốc 2,650,000 VND), 2,450,000 VND (giá gốc 2,450,000 VND), 1,550,000 VND (giá gốc 2,650,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show card cuối cùng>",,,-11.388229,8.1041355,"/query_knowledge_base{url: https://shopee.vn/product/36371562/3103025341, product_id: https://shopee.vn/product/36371562/3103025341} query_knowledge_base url:https://shopee.vn/product/36371562/3103025341, product_id:https://shopee.vn/product/36371562/3103025341 action_query_babe_kb Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe đạp  hiện shop đang có giá: 2,650,000 VND (giá gốc 2,650,000 VND), 2,450,000 VND (giá gốc 2,450,000 VND), 1,550,000 VND (giá gốc 2,650,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show card cuối cùng> /query_knowledge_base{url: https://shopee.vn/product/36371562/3103025341, product_id: https://shopee.vn/product/36371562/3103025341}",5,"/query_knowledge_base{""url"": ""https://shopee.vn/pr-<br> oduct/36371562/3103025341"", ""product_id"": ""https:/-<br>","Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe-<br>  đạp  hiện shop đang có giá: 2,650,000 VND (giá gố-<br> c 2,650,000 VND), 2,450,000 VND (giá gốc 2,450,000-<br>  VND), 1,550,000 VND (giá gốc 2,650,000 VND).
Bạn -<br> tham khảo các sản phẩm sau nhé ạ:
<Show card cuối -<br>","['url:https://shopee.vn/product/36371562/3103025341', 'product_id:https://shopee.vn/product/36371562/3103025341']"
74.1,49,"Ok, thank shop",thank,,utter_thank,,Cảm ơn bạn!,,,24.428993,8.278882,"Ok, thank shop thank nan utter_thank Cảm ơn bạn! Ok, thank shop",4,"Ok, thank shop",Cảm ơn bạn!,nan
74.2,50,alo shop ơi,greet,,utter_greet,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",,,6.4668074,-47.27305,"alo shop ơi greet nan utter_greet Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ? alo shop ơi",2,alo shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô,-<br>",nan
74.2,50,"https://www.facebook.com/shopgauvabingo/photos/pcb.2425056854471305/2425056784471312/?type=3&theater
con xe này giá bn à shop",query_knowledge_base,"[""url:['https://www.facebook.com/shopgauvabingo/photos/pcb.2425056854471305/2425056784471312/?type=3&theater']"", 'object_type:xe', 'mention:này', 'attribute:price']",action_query_babe_kb,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)
<Show 5 cards sản phẩm>",,,-6.7672215,-8.128622,"https://www.facebook.com/shopgauvabingo/photos/pcb.2425056854471305/2425056784471312/?type=3&theater
con xe này giá bn à shop query_knowledge_base url:https://www.facebook.com/shopgauvabingo/photos/pcb.2425056854471305/2425056784471312/?type=3&theater, object_type:xe, mention:này, attribute:price action_query_babe_kb Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)
<Show 5 cards sản phẩm> https://www.facebook.com/shopgauvabingo/photos/pcb.2425056854471305/2425056784471312/?type=3&theater
con xe này giá bn à shop",5,https://www.facebook.com/shopgauvabingo/photos/pcb-<br> .2425056854471305/2425056784471312/?type=3&theater-<br>,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dư-<br> ới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)
<Sh-<br>","[""url:['https://www.facebook.com/shopgauvabingo/photos/pcb.2425056854471305/2425056784471312/?type=3&theater']"", 'object_type:xe', 'mention:này', 'attribute:price']"
74.2,50,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/3103025341"", ""product_id"": ""https://shopee.vn/product/36371562/3103025341""}",query_knowledge_base,"['url:https://shopee.vn/product/36371562/3103025341', 'product_id:https://shopee.vn/product/36371562/3103025341']",action_query_babe_kb,,"Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe đạp  hiện shop đang có giá: 2,650,000 VND (giá gốc 2,650,000 VND), 2,450,000 VND (giá gốc 2,450,000 VND), 1,550,000 VND (giá gốc 2,650,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show card cuối cùng>",,,-11.388229,8.1041355,"/query_knowledge_base{url: https://shopee.vn/product/36371562/3103025341, product_id: https://shopee.vn/product/36371562/3103025341} query_knowledge_base url:https://shopee.vn/product/36371562/3103025341, product_id:https://shopee.vn/product/36371562/3103025341 action_query_babe_kb Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe đạp  hiện shop đang có giá: 2,650,000 VND (giá gốc 2,650,000 VND), 2,450,000 VND (giá gốc 2,450,000 VND), 1,550,000 VND (giá gốc 2,650,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<Show card cuối cùng> /query_knowledge_base{url: https://shopee.vn/product/36371562/3103025341, product_id: https://shopee.vn/product/36371562/3103025341}",5,"/query_knowledge_base{""url"": ""https://shopee.vn/pr-<br> oduct/36371562/3103025341"", ""product_id"": ""https:/-<br>","Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe-<br>  đạp  hiện shop đang có giá: 2,650,000 VND (giá gố-<br> c 2,650,000 VND), 2,450,000 VND (giá gốc 2,450,000-<br>  VND), 1,550,000 VND (giá gốc 2,650,000 VND).
Bạn -<br> tham khảo các sản phẩm sau nhé ạ:
<Show card cuối -<br>","['url:https://shopee.vn/product/36371562/3103025341', 'product_id:https://shopee.vn/product/36371562/3103025341']"
74.2,50,còn màu gì hả bạn?,query_knowledge_base,['attribute:color'],action_query_babe_kb,,"Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe đạp  hiện shop đang có các màu sau: Xanh (có đai), Đỏ (có đai), Đỏ (không đai)",,,-2.0191767,-4.333425,"còn màu gì hả bạn? query_knowledge_base attribute:color action_query_babe_kb Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe đạp  hiện shop đang có các màu sau: Xanh (có đai), Đỏ (có đai), Đỏ (không đai) còn màu gì hả bạn?",5,còn màu gì hả bạn?,Sản phẩm  Xe NADLE 3 in 1: Xe đẩy - Chòi chân - Xe-<br>  đạp  hiện shop đang có các màu sau: Xanh (có đai)-<br>,['attribute:color']
74.2,50,ok shop,agree,,utter_agree,,Dạ!,,,28.866821,4.2434955,ok shop agree nan utter_agree Dạ! ok shop,4,ok shop,Dạ!,nan
