x,y,z,text,input_text,bot_text,intent,entities,action,cluster
3.5667806,-0.589308,-16.35744,"shop ơi greet nan utter_greet Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ? shop ơi",shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",greet,,utter_greet,2
15.650282,2.9293783,5.099811,https://scontent.xx.fbcdn.net/v/t1.15752-9/91276500_3332850896743682_3518647967223382016_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=nsA07gDazpcAX82MA2A&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1ed797577e15b6d086fb91ceb49c5941&oe=5EA5843B send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/91276500_3332850896743682_3518647967223382016_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=nsA07gDazpcAX82MA2A&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1ed797577e15b6d086fb91ceb49c5941&oe=5EA5843B action_handle_send_link_only Bạn đang tìm kiếm thông tin gì ạ? https://scontent.xx.fbcdn.net/v/t1.15752-9/91276500_3332850896743682_3518647967223382016_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=nsA07gDazpcAX82MA2A&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1ed797577e15b6d086fb91ceb49c5941&oe=5EA5843B,https://scontent.xx.fbcdn.net/v/t1.15752-9/91276500_3332850896743682_3518647967223382016_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=nsA07gDazpcAX82MA2A&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1ed797577e15b6d086fb91ceb49c5941&oe=5EA5843B,Bạn đang tìm kiếm thông tin gì ạ?,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91276500_3332850896743682_3518647967223382016_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=nsA07gDazpcAX82MA2A&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1ed797577e15b6d086fb91ceb49c5941&oe=5EA5843B']""]",action_handle_send_link_only,0
3.2099764,-8.852046,-1.6285017,"Báo giá cho mình cái shop query_knowledge_base attribute:price action_query_babe_kb Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)... Báo giá cho mình cái shop",Báo giá cho mình cái shop,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...",query_knowledge_base,['attribute:price'],action_query_babe_kb,0
-3.6645446,-5.420165,6.043155,"/query_knowledge_base{url: https://shopee.vn/product/36371562/619150769, product_id: https://shopee.vn/product/36371562/619150769} query_knowledge_base url:https://shopee.vn/product/36371562/619150769, product_id:https://shopee.vn/product/36371562/619150769 action_query_babe_kb Sản phẩm Ghế đa năng cao cấp Mastela 1015 hiện shop đang có giá: *1,320,000 VND (giá gốc 1,599,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ: /query_knowledge_base{url: https://shopee.vn/product/36371562/619150769, product_id: https://shopee.vn/product/36371562/619150769}","/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/619150769"", ""product_id"": ""https://shopee.vn/product/36371562/619150769""}","Sản phẩm Ghế đa năng cao cấp Mastela 1015 hiện shop đang có giá: *1,320,000 VND (giá gốc 1,599,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",query_knowledge_base,"['url:https://shopee.vn/product/36371562/619150769', 'product_id:https://shopee.vn/product/36371562/619150769']",action_query_babe_kb,0
4.1571174,0.22630437,-16.921236,"shop ơi greet nan utter_greet Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ? shop ơi",shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",greet,,utter_greet,2
15.650199,2.9294198,5.0999007,"https://scontent.xx.fbcdn.net/v/t1.15752-9/91276500_3332850896743682_3518647967223382016_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=nsA07gDazpcAX82MA2A&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1ed797577e15b6d086fb91ceb49c5941&oe=5EA5843B send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/91276500_3332850896743682_3518647967223382016_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=nsA07gDazpcAX82MA2A&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1ed797577e15b6d086fb91ceb49c5941&oe=5EA5843B action_handle_send_link_only Bạn đang tìm kiếm thông tin gì ạ?
 https://scontent.xx.fbcdn.net/v/t1.15752-9/91276500_3332850896743682_3518647967223382016_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=nsA07gDazpcAX82MA2A&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1ed797577e15b6d086fb91ceb49c5941&oe=5EA5843B",https://scontent.xx.fbcdn.net/v/t1.15752-9/91276500_3332850896743682_3518647967223382016_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=nsA07gDazpcAX82MA2A&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1ed797577e15b6d086fb91ceb49c5941&oe=5EA5843B,"Bạn đang tìm kiếm thông tin gì ạ?
",send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91276500_3332850896743682_3518647967223382016_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=nsA07gDazpcAX82MA2A&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=1ed797577e15b6d086fb91ceb49c5941&oe=5EA5843B']""]",action_handle_send_link_only,0
2.716004,-7.6180744,-1.6505451,"Báo giá cho mình cái shop query_knowledge_base attribute:price action_query_babe_kb Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)
<Show 5 cards> Báo giá cho mình cái shop",Báo giá cho mình cái shop,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)
<Show 5 cards>",query_knowledge_base,['attribute:price'],action_query_babe_kb,0
-3.633395,-4.83751,5.892817,"/query_knowledge_base{url: https://shopee.vn/product/36371562/619150769, product_id: https://shopee.vn/product/36371562/619150769} query_knowledge_base url:https://shopee.vn/product/36371562/619150769, product_id:https://shopee.vn/product/36371562/619150769 action_query_babe_kb Sản phẩm  Ghế đa năng cao cấp Mastela 1015  hiện shop đang có giá: 1,320,000 VND (giá gốc 1,599,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<show card> /query_knowledge_base{url: https://shopee.vn/product/36371562/619150769, product_id: https://shopee.vn/product/36371562/619150769}","/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/619150769"", ""product_id"": ""https://shopee.vn/product/36371562/619150769""}","Sản phẩm  Ghế đa năng cao cấp Mastela 1015  hiện shop đang có giá: 1,320,000 VND (giá gốc 1,599,000 VND).
Bạn tham khảo các sản phẩm sau nhé ạ:
<show card>",query_knowledge_base,"['url:https://shopee.vn/product/36371562/619150769', 'product_id:https://shopee.vn/product/36371562/619150769']",action_query_babe_kb,0
-3.815096,3.588798,2.1762893,"<Đặt hàng>
(trên card cuối show thêm nút đặt hàng) make_order nan action_make_order Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...> <Đặt hàng>
(trên card cuối show thêm nút đặt hàng)","<Đặt hàng>
(trên card cuối show thêm nút đặt hàng)","Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>",make_order,,action_make_order,1
3.8549328,-0.39941218,-15.75805,"shop ơi greet nan utter_greet Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ? shop ơi",shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",greet,,utter_greet,2
1.2618012,-1.4976029,0.900355,mình cần tìm ghế ăn dặm query_knowledge_base object_type:ghe_an action_query_babe_kb Hiện tại sản phẩm Ghế Ăn  shop đang có những *giá* sau ạ: mình cần tìm ghế ăn dặm,mình cần tìm ghế ăn dặm,Hiện tại sản phẩm Ghế Ăn  shop đang có những *giá* sau ạ:,query_knowledge_base,['object_type:ghe_an'],action_query_babe_kb,0
0.22036803,-7.9940076,0.8317859,/query_knowledge_base{price: 1M - 2M} query_knowledge_base price:1M - 2M action_query_babe_kb Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé! /query_knowledge_base{price: 1M - 2M},"/query_knowledge_base{""price"": ""1M - 2M""}",Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!,query_knowledge_base,['price:1M - 2M'],action_query_babe_kb,0
-3.9980397,1.0874227,3.8526723,"ghế mastela sản xuất ở đâu vậy shop? query_knowledge_base object_type:ghe, brand:mastela, attribute:origin action_query_babe_kb Sản phẩm Ghế Ăn hãng sản xuất Mastela hiện shop đang có nơi sản xuất: *Trung Quốc*. ghế mastela sản xuất ở đâu vậy shop?",ghế mastela sản xuất ở đâu vậy shop?,Sản phẩm Ghế Ăn hãng sản xuất Mastela hiện shop đang có nơi sản xuất: *Trung Quốc*.,query_knowledge_base,"['object_type:ghe', 'brand:mastela', 'attribute:origin']",action_query_babe_kb,1
-4.238338,1.7605017,3.191507,"bé bao nhiêu tháng thì dùng đc ghế này? query_knowledge_base attribute:age_of_use, object_type:ghe action_query_babe_kb Hiện tại sản phẩm Ghế Ăn shop đang có những *độ tuổi sử dụng* sau ạ: bé bao nhiêu tháng thì dùng đc ghế này?",bé bao nhiêu tháng thì dùng đc ghế này?,Hiện tại sản phẩm Ghế Ăn shop đang có những *độ tuổi sử dụng* sau ạ:,query_knowledge_base,"['attribute:age_of_use', 'object_type:ghe']",action_query_babe_kb,1
-5.2864656,11.618254,-1.3210742,ok shop agree  utter_agree Dạ vâng ạ! ok shop,ok shop,Dạ vâng ạ!,agree,[],utter_agree,1
2.2560997,-11.946862,0.63160825,shop có xe đẩy k? query_knowledge_base object_type:xe_day action_query_babe_kb Hiện tại sản phẩm Xe Đẩy shop đang có những *giá* sau ạ: shop có xe đẩy k?,shop có xe đẩy k?,Hiện tại sản phẩm Xe Đẩy shop đang có những *giá* sau ạ:,query_knowledge_base,['object_type:xe_day'],action_query_babe_kb,0
-1.2264681,-1.7341875,2.8430266,/query_knowledge_base{age_of_use: 0 - 36 Tháng} query_knowledge_base age_of_use:0 - 36 Tháng action_query_babe_kb Hiện tại sản phẩm Xe Đẩy độ tuổi sử dụng 0 - 36 Tháng shop đang có những *hãng sản xuất* sau ạ: /query_knowledge_base{age_of_use: 0 - 36 Tháng},"/query_knowledge_base{""age_of_use"": ""0 - 36 Tháng""}",Hiện tại sản phẩm Xe Đẩy độ tuổi sử dụng 0 - 36 Tháng shop đang có những *hãng sản xuất* sau ạ:,query_knowledge_base,['age_of_use:0 - 36 Tháng'],action_query_babe_kb,0
-0.35163796,-3.4705732,2.0872896,"/query_knowledge_base{price: 2M - 5M} query_knowledge_base price:2M - 5M action_query_babe_kb Hiện tại sản phẩm Xe Đẩy giá 2m - 5m, độ tuổi sử dụng 0 - 36 Tháng shop đang có những *hãng sản xuất* sau ạ: /query_knowledge_base{price: 2M - 5M}","/query_knowledge_base{""price"": ""2M - 5M""}","Hiện tại sản phẩm Xe Đẩy giá 2m - 5m, độ tuổi sử dụng 0 - 36 Tháng shop đang có những *hãng sản xuất* sau ạ:",query_knowledge_base,['price:2M - 5M'],action_query_babe_kb,0
-3.35843,-0.1536399,4.0857763,"/confirm_attribute_value{brand: NULL} confirm_attribute_value brand:NULL action_query_babe_kb Hiện tại sản phẩm Xe Đẩy giá 2m - 5m, độ tuổi sử dụng 0 - 36 Tháng shop đang có những *màu* sau ạ: /confirm_attribute_value{brand: NULL}","/confirm_attribute_value{""brand"": ""NULL""}","Hiện tại sản phẩm Xe Đẩy giá 2m - 5m, độ tuổi sử dụng 0 - 36 Tháng shop đang có những *màu* sau ạ:",confirm_attribute_value,['brand:NULL'],action_query_babe_kb,0
-3.365542,-0.06792691,4.025323,"/confirm_attribute_value{material: NULL} confirm_attribute_value material:NULL action_query_babe_kb Hiện tại sản phẩm Xe Đẩy giá 2m - 5m, độ tuổi sử dụng 0 - 36 Tháng shop đang có những *màu* sau ạ: /confirm_attribute_value{material: NULL}","/confirm_attribute_value{""material"": ""NULL""}","Hiện tại sản phẩm Xe Đẩy giá 2m - 5m, độ tuổi sử dụng 0 - 36 Tháng shop đang có những *màu* sau ạ:",confirm_attribute_value,['material:NULL'],action_query_babe_kb,1
-1.6590438,-3.4801245,2.5889292,/query_knowledge_base{color: Ghi} query_knowledge_base color:Ghi action_query_babe_kb Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé! /query_knowledge_base{color: Ghi},"/query_knowledge_base{""color"": ""Ghi""}",Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!,query_knowledge_base,['color:Ghi'],action_query_babe_kb,0
-3.4636714,1.7606027,4.108928,"shop có ghế đa năng cho bé 10 tháng k? query_knowledge_base object_type:ghe_da_nang, age_of_use:bé 10 tháng action_query_babe_kb Hiện tại sản phẩm Ghế Đa Năng độ tuổi sử dụng Bé 10 Tháng shop đang có những *giá* sau ạ: shop có ghế đa năng cho bé 10 tháng k?",shop có ghế đa năng cho bé 10 tháng k?,Hiện tại sản phẩm Ghế Đa Năng độ tuổi sử dụng Bé 10 Tháng shop đang có những *giá* sau ạ:,query_knowledge_base,"['object_type:ghe_da_nang', 'age_of_use:bé 10 tháng']",action_query_babe_kb,1
-3.2063339,-0.22628729,3.8854208,"/query_knowledge_base{price: 1M - 2M} query_knowledge_base price:1M - 2M action_query_babe_kb Hiện tại sản phẩm Ghế Đa Năng giá 1m - 2m, độ tuổi sử dụng Bé 10 Tháng shop đang có những *hãng sản xuất* sau ạ: /query_knowledge_base{price: 1M - 2M}","/query_knowledge_base{""price"": ""1M - 2M""}","Hiện tại sản phẩm Ghế Đa Năng giá 1m - 2m, độ tuổi sử dụng Bé 10 Tháng shop đang có những *hãng sản xuất* sau ạ:",query_knowledge_base,['price:1M - 2M'],action_query_babe_kb,0
-3.7998261,0.63592,4.943792,/query_knowledge_base{brand: More Kiss} query_knowledge_base brand:More Kiss action_query_babe_kb Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé! /query_knowledge_base{brand: More Kiss},"/query_knowledge_base{""brand"": ""More Kiss""}",Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!,query_knowledge_base,['brand:More Kiss'],action_query_babe_kb,1
3.8320038,0.80595815,-16.34784,"shop ơi greet nan utter_greet Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ? shop ơi",shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",greet,,utter_greet,2
-0.96901995,-7.4970107,2.4662304,"cho mình xin giá cái này với
https://scontent.xx.fbcdn.net/v/t1.15752-9/91082126_501675780499282_7670743575553900544_n.png?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=cv9WjzyAq2EAX-2ijUk&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4a383c676ad9b86a134219b8ec91bdb3&oe=5EA28021 query_knowledge_base url:https://scontent.xx.fbcdn.net/v/t1.15752-9/91082126_501675780499282_7670743575553900544_n.png?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=cv9WjzyAq2EAX-2ijUk&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4a383c676ad9b86a134219b8ec91bdb3&oe=5EA28021, attribute:price, mention:cái này action_query_babe_kb Sản phẩm Ghế ô tô cao cấp Joie Steadi Dark Pewte hiện shop đang có giá: *2,750,000 VND (giá gốc 3,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ: cho mình xin giá cái này với
https://scontent.xx.fbcdn.net/v/t1.15752-9/91082126_501675780499282_7670743575553900544_n.png?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=cv9WjzyAq2EAX-2ijUk&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4a383c676ad9b86a134219b8ec91bdb3&oe=5EA28021","cho mình xin giá cái này với
https://scontent.xx.fbcdn.net/v/t1.15752-9/91082126_501675780499282_7670743575553900544_n.png?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=cv9WjzyAq2EAX-2ijUk&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4a383c676ad9b86a134219b8ec91bdb3&oe=5EA28021","Sản phẩm Ghế ô tô cao cấp Joie Steadi Dark Pewte hiện shop đang có giá: *2,750,000 VND (giá gốc 3,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91082126_501675780499282_7670743575553900544_n.png?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=cv9WjzyAq2EAX-2ijUk&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4a383c676ad9b86a134219b8ec91bdb3&oe=5EA28021']"", 'attribute:price', 'mention:cái này']",action_query_babe_kb,0
3.6794333,0.6398515,-15.825173,"shop ơi greet nan utter_greet Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ? shop ơi",shop ơi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",greet,,utter_greet,2
-0.96902066,-7.49701,2.4662313,"cho mình xin giá cái này với
https://scontent.xx.fbcdn.net/v/t1.15752-9/91082126_501675780499282_7670743575553900544_n.png?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=cv9WjzyAq2EAX-2ijUk&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4a383c676ad9b86a134219b8ec91bdb3&oe=5EA28021 query_knowledge_base url:https://scontent.xx.fbcdn.net/v/t1.15752-9/91082126_501675780499282_7670743575553900544_n.png?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=cv9WjzyAq2EAX-2ijUk&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4a383c676ad9b86a134219b8ec91bdb3&oe=5EA28021, attribute:price, mention:cái này action_query_babe_kb Sản phẩm Ghế ô tô cao cấp Joie Steadi Dark Pewte hiện shop đang có giá: *2,750,000 VND (giá gốc 3,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ: cho mình xin giá cái này với
https://scontent.xx.fbcdn.net/v/t1.15752-9/91082126_501675780499282_7670743575553900544_n.png?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=cv9WjzyAq2EAX-2ijUk&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4a383c676ad9b86a134219b8ec91bdb3&oe=5EA28021","cho mình xin giá cái này với
https://scontent.xx.fbcdn.net/v/t1.15752-9/91082126_501675780499282_7670743575553900544_n.png?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=cv9WjzyAq2EAX-2ijUk&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4a383c676ad9b86a134219b8ec91bdb3&oe=5EA28021","Sản phẩm Ghế ô tô cao cấp Joie Steadi Dark Pewte hiện shop đang có giá: *2,750,000 VND (giá gốc 3,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91082126_501675780499282_7670743575553900544_n.png?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=cv9WjzyAq2EAX-2ijUk&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4a383c676ad9b86a134219b8ec91bdb3&oe=5EA28021']"", 'attribute:price', 'mention:cái này']",action_query_babe_kb,0
-2.4954414,7.3582134,-1.9084485,"ok, cảm ơn shop thank nan utter_thank Dạ, cảm ơn bạn! ok, cảm ơn shop","ok, cảm ơn shop","Dạ, cảm ơn bạn!",thank,,utter_thank,1
-0.81394327,1.1974828,-13.824249,"/greet greet  utter_greet Chào Nguyễn Nhung, mình là trợ lý ảo của Shop Gấu & Bí Ngô /greet",/greet,"Chào Nguyễn Nhung, mình là trợ lý ảo của Shop Gấu & Bí Ngô",greet,[],utter_greet,2
-0.99588764,-1.9084923,0.08964049,"cho mình xin giá cái này với
https://scontent.xx.fbcdn.net/v/t1.15752-9/91082126_501675780499282_7670743575553900544_n.png?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=cv9WjzyAq2EAX-2ijUk&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4a383c676ad9b86a134219b8ec91bdb3&oe=5EA28021 query_knowledge_base url:https://scontent.xx.fbcdn.net/v/t1.15752-9/91082126_501675780499282_7670743575553900544_n.png?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=cv9WjzyAq2EAX-2ijUk&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4a383c676ad9b86a134219b8ec91bdb3&oe=5EA28021, attribute:price, mention:cái này action_query_babe_kb Sản phẩm Ghế ô tô cao cấp Ghế ô tô cao cấp Joie Steadi Dark Pewte đang có giá 2.750.000 (Giá gốc: 3.200.000).
Mời bạn tham khảo chi tiết sản phẩm:
https://shopee.vn/product/36371562/1287118215 cho mình xin giá cái này với
https://scontent.xx.fbcdn.net/v/t1.15752-9/91082126_501675780499282_7670743575553900544_n.png?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=cv9WjzyAq2EAX-2ijUk&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4a383c676ad9b86a134219b8ec91bdb3&oe=5EA28021","cho mình xin giá cái này với
https://scontent.xx.fbcdn.net/v/t1.15752-9/91082126_501675780499282_7670743575553900544_n.png?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=cv9WjzyAq2EAX-2ijUk&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4a383c676ad9b86a134219b8ec91bdb3&oe=5EA28021","Sản phẩm Ghế ô tô cao cấp Ghế ô tô cao cấp Joie Steadi Dark Pewte đang có giá 2.750.000 (Giá gốc: 3.200.000).
Mời bạn tham khảo chi tiết sản phẩm:
https://shopee.vn/product/36371562/1287118215",query_knowledge_base,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/91082126_501675780499282_7670743575553900544_n.png?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=cv9WjzyAq2EAX-2ijUk&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4a383c676ad9b86a134219b8ec91bdb3&oe=5EA28021']"", 'attribute:price', 'mention:cái này']",action_query_babe_kb,0
-1.4330745,1.569626,-0.51792794,"mình đang cần gấp, bạn gửi ship luôn cho mình được không? make_order ship:cần gấp, ship:gửi ship action_make_order Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>
<Các thông tin đã thu thập đc thì tự điền luôn, khách k phải điền nữa> mình đang cần gấp, bạn gửi ship luôn cho mình được không?","mình đang cần gấp, bạn gửi ship luôn cho mình được không?","Cảm ơn bạn! Bạn vui lòng điền thông tin vào Mẫu đặt hàng giúp shop nhé!
<Show ra cái bảng mẫu đặt hàng: có tên sản phẩm, cho khách tùy chọn số lượng, màu sắc...>
<Các thông tin đã thu thập đc thì tự điền luôn, khách k phải điền nữa>",make_order,"['ship:cần gấp', 'ship':'gửi ship']",action_make_order,1
